bang,11.1852396924,-2.02270317647
loving,8.54136194797,-6.51637861635
goo,10.8868230263,-2.89808917774
place,9.82777633623,-6.52329262277
something,8.8871673589,0.192943196748
change,5.08458987061,-4.91162086942
band,11.9072604224,-1.6389894679
listen,11.0240680264,0.323862574762
free,11.7405923881,2.5199178088
saw,9.82163955721,-6.61214092246
wrong,9.44788301782,0.531747714636
many,12.4521348238,-0.677671416386
dream,8.03943067637,-0.390806645063
made,10.1547566795,-0.156775318485
round,10.1235540132,-0.403129046708
looking,8.98043219546,1.17550280352
shake,15.7076168485,-3.59060659505
stay,9.22907333956,0.645042810375
days,7.89556069153,-6.27444852569
try,7.98859685904,0.271508226324
mean,8.85480929813,-6.21851674427
treat,9.51283122412,-0.167299540441
hard,9.18460413199,1.44275553059
beep,10.0852971015,-3.17122546783
buy,8.85374455193,-4.51781184265
standing,11.0173030473,-0.33683459478
since,14.4718789035,-1.98924443893
pepper,11.4841634835,-2.74580991466
remember,9.34161525713,-6.35315960078
minute,12.4994828815,-3.56288608722
happy,8.27167188585,-6.30193634526
twist,16.6380879662,-3.17931432022
doctor,10.753138027,-1.20886748761
talk,12.5309342433,-1.04234493429
shuop,12.5726545671,-7.10730505154
ever,8.6528905324,-0.109931474979
years,13.0909258492,-0.184122079299
children,7.2326120981,1.45367227586
lovely,10.2598263682,-2.43347636679
break,10.5684848468,0.00353421960715
run,13.0039942496,1.10123797183
mystery,11.2514293572,-3.5966705243
birthday,10.9886276252,1.30018477102
fine,9.23315500601,-6.77740072224
tears,10.3439680685,1.85074134183
cried,9.21080980802,-8.04253897894
ob,14.9379859149,-7.12901706253
ride,14.5051908981,1.85633345238
driving,8.46404772133,0.351173161219
thing,9.9585331831,-6.86194364155
friend,9.34288917626,-0.0828172556764
born,14.5844254508,-1.04848992772
pie,9.98555931497,1.93477676749
tour,11.2690088688,-3.59299603878
bad,9.59667442306,-5.86430826542
rita,10.4050188735,-2.81984407096
green,15.7131073318,-2.42686033609
music,12.1190310613,-2.374822878
mad,8.5222486722,0.336889936942
rock,12.0165704123,-2.4395621571
hand,10.9919457592,-0.299385956215
robert,10.9723551348,-1.31698901499
gun,11.3600469843,-1.29046646822
near,9.86692492544,1.35817609709
big,11.1568112153,0.439437740517
lot,8.93854749736,-5.86017774063
rain,10.6784806221,-0.490105784279
four,7.32421912705,1.2913206038
kill,12.6531969557,-7.06777639166
knew,11.106197683,1.5152369394
boys,12.9623194428,-0.696421130281
lucy,9.69724345586,-3.2294768317
stop,11.996866607,2.62854068899
came,10.902312679,-0.723659296958
ask,8.77533454551,-8.08869968659
somebody,8.25094192335,-7.07222064427
kiss,12.8293090228,2.01870835062
song,8.74738383524,-0.157102611475
fool,13.9325588289,0.848357808421
julia,8.59739403026,-0.260040268445
everywhere,8.6873684352,-7.51524947555
dig,10.6395684625,-1.68795725651
black,12.8989835204,-0.00537857432248
lover,12.2677713056,0.655988442309
heard,15.2067572996,2.95411932166
diamonds,9.68556247403,-3.23338383649
rich,14.8424896059,-4.01909187058
end,13.2917751311,0.0243405700129
changed,13.1657076763,1.92369489729
three,7.28883603691,1.40519384448
g,10.865816394,-2.84405639304
letter,11.5034023651,0.600200164953
forever,7.6219306453,-4.63513451485
face,14.4567756266,2.06106269474
send,10.1145641865,-7.26586503478
happiness,11.2227721665,-1.4311164581
walk,11.4754715501,1.34894973637
making,9.79377942719,-6.75555430469
chains,15.906629654,4.21529357583
die,11.9619207634,0.700504027949
thinking,9.30204061126,-8.08516814709
meter,10.3749457794,-2.97321694456
rocky,12.3628847059,-0.289683423417
child,11.0786190014,-1.7068523145
di,15.0041889189,-7.10066784526
belong,10.7516220401,0.794433501352
seems,11.3193380849,1.55784148127
five,7.23236434707,1.49018345557
understand,13.6962214151,2.61320490707
seen,14.1913147389,2.08213343599
keep,9.9670677486,1.43044051649
found,11.3049389703,-0.435304771599
speed,13.2407324814,-0.333214424001
apart,12.799648776,1.40885129415
lost,11.7102966285,1.79564906697
enough,14.3144722453,-2.0406203792
ring,10.0088781093,-6.97669070374
hope,10.1867938404,-7.13137290669
cha,11.8855574224,-1.50303609101
makes,13.9119173398,0.534312425757
hearts,11.996467002,-1.57458451602
full,13.2085146912,-0.528500144734
new,9.55152077771,-6.40930281167
bag,13.238503294,0.0574914819999
bom,11.9231591792,-0.0528874953252
beneath,13.5847131626,1.27768241293
ticket,17.5775248383,0.949711704238
maid,10.4344224207,-2.89130985272
must,9.59951867663,0.768570241595
falling,13.1564980786,-1.04421765775
turn,16.2829033705,0.34149461363
anybody,8.50127532104,-8.50573986884
u,19.6215163932,1.74726007154
week,8.65555363501,-7.13952533029
high,16.64537454,-0.499121521846
eight,8.37302004807,-6.99253981615
garden,13.8126447931,0.971380649517
gets,11.0974520442,-0.508684310545
sleep,7.29483600028,1.60075304725
living,15.3503983896,0.0502327900214
sadie,15.527273543,1.58140405802
done,14.5134185226,2.63289291362
answer,14.9900687171,2.29859955594
car,14.8883138187,-0.736384178779
behind,11.5353818198,1.70850268162
sexy,15.9452033667,1.33562357017
prudence,9.91716115778,1.36648879497
n,15.3752158248,-1.39238787996
joob,10.9396674111,-2.78008500827
move,12.1959405259,-0.170510362033
shoot,11.1610507821,-1.21476199851
nah,13.1954114009,-0.89175611465
taxman,11.5092706798,9.83825857013
yesterday,8.31838179733,-8.66569644872
late,9.61985674575,0.35671528144
pretty,13.1879985859,-0.255054815583
moonlight,8.51754094494,-7.90933069771
real,14.1014863841,2.58612318219
seven,7.24986427841,1.60181034035
fields,11.1270019114,1.84147428035
smile,14.0311105226,0.729235563782
left,14.1658974004,0.442903878662
thought,14.2523169803,0.764497705476
ought,17.1931785,2.15722473729
even,15.8391509181,1.25279516414
strawberry,11.0903281547,1.81270491553
sitting,12.7548113562,0.0856491292292
six,7.24623694651,1.57831008281
knows,10.3222115302,-7.37774242971
far,14.0658012575,1.47770786342
use,12.3014009957,-1.87913005218
dreams,13.9203913563,1.03911406246
dark,12.158703612,0.189320536863
tomorrow,13.9548294024,0.969377382858
hurt,14.4782871115,2.36555935449
shout,16.7294211866,-3.15746878037
silver,11.1503827511,-1.5659053967
beethoven,11.7399447301,-2.16940791273
star,13.861806109,0.094848687863
laugh,16.472505109,2.64193964265
reason,15.2967089785,5.24964848072
feels,11.4749563195,1.83278667333
helter,17.1592013457,0.786286961776
fly,16.6317118738,0.540452234818
work,13.5094960992,8.60260691684
hair,13.911539927,1.65843504797
start,13.2647737622,0.0224759096622
maxwell,11.0340694147,-1.45721566592
inside,14.7101379731,2.34735921238
chance,17.1263186271,0.530050662921
skelter,17.5109389031,0.905624953796
whisper,16.0430981936,3.63153136469
maybe,17.0050898737,0.373250997457
keeps,13.5994183465,-0.0892881650369
joy,6.48274512083,-2.50349059034
sleeping,16.620243462,3.05166397298
went,15.1716235414,0.176370511162
r,19.4817375835,2.08621472947
singing,16.3418982284,2.84738421221
might,16.423284321,3.03132995951
ahead,16.8777328236,-0.184321804303
says,17.3314189042,0.403864376142
club,12.6324169408,-1.24711692197
misery,17.4917802018,5.79172328568
looked,14.4287445379,1.72618076395
drive,18.5977646989,1.85289143989
babe,8.43462342891,-8.55828098303
guru,16.6771367865,1.4361821239
took,18.6552908931,3.09473563686
oooo,15.6510746331,3.83830543537
miss,14.6673347692,1.86079187078
mister,18.934843199,3.13696203227
deva,16.3368109482,1.19064196943
nearly,9.0677590107,-8.15007199462
cap,15.124326803,-0.876895480444
flat,14.792946084,2.2923809244
across,13.6031809139,0.430573211124
ling,19.4016908144,1.45224764339
warm,15.3069670956,-0.219965643998
rather,14.9750982996,1.75174530614
girls,15.0560150284,-0.879823219579
whole,10.2955872172,-7.15573680716
captain,16.3796267286,-0.603208100835
octopus,18.3043063635,2.89015813989
last,14.9946257976,5.80594915636
crying,16.5292718047,6.96958951427
leaving,15.5464538972,0.0287232432082
anna,8.44893644639,10.7578507981
heavy,5.08354226189,13.3965049015
lived,18.5108720446,1.5822811671
admit,14.4920394965,-1.97325428568
without,17.2546827077,3.42312666146
lucky,18.7351612597,1.80508694085
jai,17.0237115546,2.01262563018
trav,19.2945055226,1.40949741265
beginning,8.91125633096,9.89241997098
lie,15.4138700078,5.24772612448
hate,14.4443555142,2.29032013436
loves,8.19343813575,-8.64819817252
close,13.6295798116,5.93423443429
anymore,8.63970627387,-8.57378071302
sha,15.0605710342,-7.0825935208
forget,17.1779981772,5.05295141462
belonged,14.1141288393,9.77457051887
light,16.8119568773,2.60615584806
act,18.277949689,3.88640758236
lips,17.7654534149,3.36235487495
molly,17.6679983694,-0.132836787498
learn,15.6084146723,1.5973052072
phone,17.8118348671,1.0602665651
begins,14.7734887367,0.794090182717
news,19.1270996675,3.39005012558
rocking,14.58949629,1.55626988725
aye,18.1673884307,0.696012606319
low,18.2143253151,3.52051624495
needed,16.7175654423,5.68438353681
2,-1.8083069007,14.3269068795
ok,-8.40307304325,8.00218605132
lied,1.38705529724,13.3461475539
someday,15.7749941069,4.47055144357
lane,15.0364383386,7.40721988505
dizzy,16.8061834338,2.38546023737
ease,15.3761016292,-1.54716931844
mmm,15.2746941375,-0.954581347948
party,19.2955265034,3.23891105268
oooh,14.8505548077,7.5465746719
fun,16.6410364963,6.36261930671
put,16.2048246266,2.98981195179
loser,11.8896801051,8.30970742972
talking,15.4927005712,5.00643997508
pronounced,16.7175067785,0.369047580035
cable,17.7283297801,0.228523139198
working,16.681474443,5.75689096509
room,16.6249104701,0.558215436426
moment,18.2078060865,3.16518831748
sailed,18.3429459408,5.18616710206
sigh,14.3637748569,-1.97135531574
sound,17.0720533379,0.900874587882
heaven,7.25861287429,1.67626341521
follow,17.1908790332,2.6932099078
sit,18.5945157208,1.63896390734
wine,18.712596506,2.95286287932
known,18.2293944067,4.12227421902
town,18.5264505,2.93271169407
bed,16.8383034269,0.938044816231
hela,12.9963094022,-0.474063479127
ago,19.6175169664,3.57303745709
weight,17.3827219224,-0.227701103361
waves,18.2273462648,5.17742258284
penny,12.2202465641,7.88954261557
fade,18.3913040469,3.9653035263
bra,15.0367109916,-7.08553592463
running,18.7165537334,3.36303344808
feet,15.6082087724,0.822162865849
matter,15.1888888946,7.90891686446
twice,19.3263338331,1.2500171516
line,18.8496908503,1.54275388145
carry,17.2907743282,-0.408596958768
telling,18.570487338,4.30467581407
hands,16.2703416418,1.33317367107
909,14.1289238426,9.62041068436
blackbird,9.88825262599,9.177808085
1,-5.82487334816,14.2505547408
stream,15.7461895361,7.60555057233
p,11.8488266806,11.0710308233
closer,9.69356434167,9.15308554585
hill,9.86385837268,8.97719652012
lies,17.4689897964,3.10733142202
sand,17.2385486246,-0.423423835583
fast,15.4901717066,7.56038966257
hit,18.8728914353,2.78447727188
heba,15.2787942119,0.00781000579012
sure,16.7403165563,1.46497012374
shining,11.7012080984,10.2610022214
breaks,16.0657221167,6.59930197888
calling,19.3459989041,2.90023440833
jo,14.113668803,9.44036789313
harm,15.3896001265,5.42729543198
write,11.707170018,10.2925749243
walrus,13.7824206384,-0.230762751328
desmond,18.5828426538,2.23324148694
pass,14.5550357674,6.92329599471
tried,14.8574966216,8.07878397226
helloa,13.7699930147,-0.246049452594
king,11.8268437909,7.48734995455
instead,12.119022058,8.56041782655
lizzy,15.2931676451,1.50135308799
stand,18.1646829099,3.62845674279
pulled,13.6930909898,6.77165119164
blues,12.3252150504,7.90566888987
turns,17.0190082295,2.97683305796
lead,11.2828420681,9.60405285849
next,18.2045112253,0.501467284439
postman,14.2282925749,7.75287991811
met,16.431518723,1.57594408648
sees,14.9361342738,7.8479427315
oo,15.8424991149,5.56993126189
aaaaahhhhhhhhhh,-7.95894796986,5.76534408224
held,15.9642461348,4.97393627346
bompa,14.8552355323,0.558594709598
cold,19.4556650187,1.47861110482
hammer,13.3900609176,-0.346529603004
wisdom,13.0935770517,8.17864823998
fill,15.9827811649,1.41020127476
guitar,12.843471813,6.98010823191
died,12.920502604,7.13631411439
bother,1.8167551416,14.5755263418
michelle,8.71631956673,12.4480220081
dressed,15.5595138098,6.93434046579
second,13.9901326828,9.56759293557
ya,17.7451740594,4.88103944743
appear,11.9917636768,8.0884838878
tree,15.0132985419,5.83557460549
trã,15.6225191402,-0.0995783904554
past,15.0287265061,7.13180182879
deep,11.3653149179,9.85374086319
nice,15.2617757454,5.83291663295
game,11.7942208358,10.5780100291
else,10.3223641969,9.15370923287
devil,6.78286232546,11.6467595114
number,12.1202300521,8.15830297442
watching,12.9726078918,6.64578231585
middle,16.6223857896,1.42295812999
times,12.4524034831,7.94273613197
ears,12.8478489255,7.38287352112
gave,8.20450023375,11.0815337489
ten,17.2207966656,3.46020738803
martha,13.1539340745,6.8397307207
suddenly,7.76694004635,12.8720726862
wind,14.700707139,7.91460886113
silly,14.2794513892,7.65347103185
jump,19.8543852552,3.84032975705
queen,14.0136541588,0.569683766075
gently,11.3967587801,9.48740756289
superior,19.7843749762,3.74029015407
sent,11.9104951054,10.5741313648
weeps,11.4444801996,9.27197820491
fell,14.690303462,6.4551058281
hung,13.884361981,6.60216094127
beat,17.5081018807,-0.651832676219
pray,11.915922199,11.0326294077
3,-8.01622565942,7.77088506291
magical,11.3404691873,-1.94161019437
bien,16.6472337072,0.409516886259
tear,14.7178891565,7.25803366116
bird,10.2677486138,9.10761828481
calls,14.8004521308,1.89488475181
broken,18.4093647285,3.89639668466
eye,14.7732260977,7.93511687748
loved,9.94493384894,9.14486835238
half,14.0889678419,7.31327360193
win,17.9170163226,4.16335252442
catch,19.1968709607,3.68965509499
whenever,8.58005077582,9.97622395826
open,13.2282803069,6.57561358512
wandering,7.73049973876,11.6319540852
used,8.49341960551,10.7110916562
part,14.9328489389,5.8140000842
window,18.7059689504,3.17452314207
bulldog,9.8966827269,11.4722875567
knee,16.6335736773,2.672234952
paper,16.6660587141,0.654900121474
wants,9.54644708534,9.81887009636
wonder,14.7381374096,7.11350240604
land,15.0812645741,8.93910795233
tired,15.168458656,7.06716447624
ground,15.4585017343,6.34768649995
shine,17.1192743145,3.02993772086
spinning,10.0464682813,9.4385117995
ensemble,18.3576017544,2.10946008159
upon,17.0526220702,0.153133481064
pay,17.3097155152,3.20400172351
takes,18.7364781908,3.52709476444
save,15.5959419787,5.12351031244
broke,11.8639509251,10.8452826198
young,14.6950209347,7.78159901772
taking,7.75896792567,11.508831446
lives,14.6614154665,8.49735959063
hoping,15.4179616868,5.11397886593
bright,9.36424016391,10.9731551123
spend,8.04009159592,10.9804857333
saying,15.3289099138,8.13104012151
whoah,12.3916311011,8.20638954689
best,8.28672995017,13.2988063346
clock,11.8053031774,6.6592968661
early,11.6268733254,6.69732759395
sunday,12.0806641462,7.2843542226
year,11.9365205527,10.6545849294
glad,8.15360185003,13.0937288154
movies,11.677518883,8.35525867949
name,15.1663053308,5.78191566139
guy,11.435371856,9.88006267822
beside,7.20445421159,13.4042630794
point,7.96237703488,11.1341224472
needs,2.96936671521,14.2605561693
surprise,7.42811491114,13.0765269456
dog,11.4444317652,8.03667692882
wondering,6.87469201464,10.7009811065
rhythm,12.8500811042,7.9693176684
missing,5.41918303199,13.2466589162
skies,14.7500950931,6.88480987271
trust,4.77578606562,14.5321507352
city,13.3091669626,9.59824617122
universe,14.5869480946,7.58740019132
hole,12.6231671014,7.76509357052
savoy,-2.34907184776,14.9114860639
thrill,14.6042113788,6.75199200278
wall,15.44899037,7.12587105374
truffle,-7.34561848417,8.00050106002
pain,14.8161702084,7.73583022476
drop,8.80713316138,10.2307206757
tea,15.3437930699,7.55973105093
clown,10.0263332814,11.2987890654
already,6.56541834328,11.1306525654
holding,7.76680763942,12.2560891896
glass,11.5371877097,8.53427696361
set,6.83727247902,12.8220623803
side,0.14424705509,13.2437548178
piggies,15.0653391748,8.70495156715
knowing,-5.58626843767,11.5687865644
top,15.7455107403,6.25824794018
meet,11.3632986936,8.6782048926
sir,14.87521452,8.18149214136
ice,13.7720140451,8.11713410687
pretend,10.475775263,9.09973522098
4,-7.61551049138,0.123290023461
realize,7.97102086544,13.8228782045
dirty,18.905244954,2.74280290951
wah,0.388056706208,16.1962145305
beautiful,10.4868352818,9.43110992563
rolling,11.9402032859,8.21538139526
wake,4.08038378882,14.3092374076
peace,12.632535718,7.76118432396
float,7.60936581933,11.0492126374
earth,9.61842439502,9.58729244406
lying,7.62333781762,10.9446577799
turning,15.6494742051,7.42026080749
painting,12.606324965,7.79025105237
evening,6.71546102374,10.8817211304
longer,-4.68103768234,14.287949954
reply,-9.54665065622,0.898714606531
meant,3.274285936,13.7120763167
plans,8.15874387817,10.4124311367
along,9.89531416516,9.12711956118
sweeter,-2.71752062765,15.4894671541
summer,0.623992727394,14.5861599941
son,1.55188511735,15.4212880039
bring,2.45227171493,14.3736067235
knock,13.9748240041,9.26187366829
crossed,7.7926797686,12.7982384221
naturally,-7.79797130835,-0.508288350971
boat,7.48371770275,12.0802004004
locked,3.47904456841,13.398632171
guess,-2.03668460864,12.9351045157
bo,6.37213608802,13.0166036261
small,6.80633272531,12.6487520013
sail,5.41193505062,13.3049547221
worse,14.0670617155,9.75728655352
scene,8.76566492827,10.429924039
arise,6.75541564526,11.055345255
k,12.6475559935,7.80553513214
eggman,-1.64072987956,13.9684734068
blind,-5.92296966582,13.2963770467
cup,12.1441986345,8.10561045318
frightened,13.0487836879,6.87884512061
wife,4.80331001013,13.8400354528
quite,9.65866884729,8.33577958586
cut,5.38227798068,13.1683594768
submarines,-1.42816285017,14.6913862534
taste,-3.55320713536,14.9883501574
walked,6.31510909743,11.3663506466
strong,1.26224459149,13.011064858
spoil,-7.92987715256,10.8562140468
return,-9.42742560085,7.03897544086
stops,8.88166394454,10.4327117767
single,-4.29420027806,12.658874208
read,-8.04926142893,6.57064553703
eggmen,10.058299404,8.5833484415
mama,10.5416026284,8.71769600835
anything,2.7847040334,13.9557754589
tax,6.42753512697,12.8704241064
soul,2.75916068652,14.1988622904
street,8.65218770153,10.5139049132
promise,-3.69936548505,12.4188597044
younger,-5.0029287496,12.0600635115
board,7.04221923608,11.2051722328
rules,1.43255229098,14.2241444908
hum,15.4371082238,5.34871657976
playing,8.514322134,10.7585206776
dying,14.8385659577,7.33194564749
within,-9.00309080166,9.31090196312
kansas,6.73137632496,10.8300334582
miles,7.62807823006,12.6319473745
singer,1.3777362474,14.5464101616
wow,7.54137645975,10.3003977909
monkey,1.16417581632,15.0791489285
shade,-9.69316155544,7.83606787334
yet,-6.46275110404,11.1668007505
believing,-5.43178664086,13.1861577574
dirt,14.4940562751,9.06835084833
tells,11.7897413052,10.4173743918
ear,5.74600322106,13.236143926
belle,8.06787836303,12.6665320307
nine,4.72574769133,14.2972615903
crazy,11.2848531221,9.64191379994
sign,-5.215359838,11.9763177311
key,6.96149522761,11.0670534211
caught,14.2324262281,7.74845142048
father,3.33859255636,14.1536561724
aaaaahhhhh,16.4745595697,2.29205349279
first,1.87583839091,14.1258752157
soon,6.69801194554,11.0301988262
looks,4.5044731692,13.8011773297
grow,7.87896396461,12.0501015608
fixing,1.15166494178,14.9020503542
wearing,8.36252314182,10.9610082125
sorry,4.71278614209,14.1918832082
boatswain,8.61825766945,10.9165058727
lazy,7.84721328803,13.1386716337
secret,-6.32475417417,11.3738106378
cool,3.95059618523,13.804415178
drink,1.39010861614,15.2866771324
often,11.1208552819,8.78972952004
dancer,-2.3194653956,14.693768402
cheat,-4.18387511432,12.877767093
woo,-1.80031649297,16.0073753153
couple,-1.7481142737,15.1617660993
thinks,-7.56038625857,11.1359038966
touch,10.8815206981,8.84614949313
knees,2.79478826039,13.0147767411
angel,3.23407992485,13.7080361514
onion,-7.45349738074,-0.255420141595
asleep,-8.22255983454,10.5503345602
foot,7.88838047458,13.2058720761
pictures,18.6892063257,2.43781797032
bottom,-1.99211767235,14.8789078776
thick,14.5529860418,7.36078462478
woof,-0.638113117717,-12.2503763349
brown,9.6204526345,9.41975965726
bit,1.89931303586,14.2173984899
unkind,3.52625839501,15.1574040609
hoo,9.84309461959,9.46687612926
called,1.40955381385,14.8669197435
speaking,11.7193098709,7.99268613771
uh,-8.88279694324,1.51426388506
row,-1.86143984936,13.1158466758
spread,-13.6414583602,-7.0642357606
flows,0.780120400436,14.5096017233
special,-3.44635802207,12.4986465315
qui,10.1726001969,9.03080656978
thank,-7.00769493978,8.46671443433
mistake,2.84114641061,13.5281523702
banker,-0.520141557133,15.8439350236
meeting,4.05395556373,13.9304734133
outside,-8.10823120116,10.8727678558
begging,-2.63552380804,12.6279877644
ringing,-2.12874571688,14.5589814708
sont,7.62699311549,12.7367838938
desert,-4.81568637657,13.7770282154
shy,0.886555277364,13.4643126074
meanwhile,-5.49254475057,14.393721807
built,-6.18487411968,11.772675396
wood,-9.71966633808,0.817330804007
homeward,1.83292150702,14.784060156
keeping,-8.29022764153,1.26705779344
pam,-8.56350738104,10.1359135998
sincere,-9.41953586016,0.875915488002
gideon,5.60695887207,13.0639926613
bended,-3.9113258208,12.5197834609
feelings,-4.8859749201,14.4737573415
bigger,2.89174337773,14.2741667587
hot,6.5796953261,11.3118705019
table,5.27145839014,13.3543746752
fix,-6.28650904395,14.518149042
indicate,2.12248800892,14.4829339185
nay,-7.37230235282,10.5976055704
appreciate,0.290004549932,14.4891586979
important,-1.62259541779,13.727359365
monsieur,-8.0132958016,8.53449292781
wish,-9.89155990265,7.41979445074
different,1.64913888965,13.8669000313
kept,3.38425576221,14.6338077334
giving,-8.97520358475,5.48136480286
jones,2.35757369588,15.8889094194
station,5.7601590466,13.0645223299
wonderful,-5.84374859869,14.5193409558
mots,13.5130542342,9.45733153281
searching,-8.25711466536,-2.1586811014
kite,0.139371725359,13.2772973864
feed,-5.5234973788,11.5595314877
lend,7.22321739603,12.5273942761
crowd,7.8202156251,11.2108453841
moan,-7.84381372476,0.280955703084
stare,5.24218635653,13.3823812653
raccoon,-6.04027382351,14.2819413069
loretta,-8.23072036033,0.895935559102
share,-7.31759049084,-1.3307767529
shoulder,1.12146527691,14.4792669017
flowers,2.65523064249,14.1558247745
whooh,-5.4503491704,13.1387122104
disappear,-1.71271257343,14.2022834596
deceive,-15.838608513,2.58892230386
means,-5.80795061052,11.8776641711
finger,1.42563380995,14.1436682235
flies,-2.75547317128,14.3594057402
local,-2.32799343355,13.0318946202
mmmmmm,-6.74833185055,-8.72202353332
